chave,ITEM,NUMPEDVEN,QTCOMP,STATUS,AUTORIZADO
9196273991720,6016067,1154558806,2,AUTORIZADO,Autorizado
9196283991720,6016067,1154560020,2,AUTORIZADO,Autorizado
54366260300630,7979378,1155704790,1,AUTORIZADO,Autorizado
9196293991720,6016067,1154560091,2,AUTORIZADO,Autorizado
54366260300630,6568887,1155704790,2,AUTORIZADO,Autorizado
9196303991720,6297008,1154560139,1,AUTORIZADO,Autorizado
9196313991720,7922190,1154563825,1,AUTORIZADO,Autorizado
9196323991720,7811906,1154568744,1,AUTORIZADO,Autorizado
9196333991720,7779923,1154571345,1,AUTORIZADO,Autorizado
9196343991720,7872181,1154573816,1,AUTORIZADO,Autorizado
47955850620,8041005,1155710286,2,AUTORIZADO,Autorizado
9196353991720,7872181,1154574423,1,AUTORIZADO,Autorizado
9196363991720,6016067,1154574515,2,AUTORIZADO,Autorizado
9196373991720,7774072,1154579375,1,AUTORIZADO,Autorizado
9196383991720,7774072,1154579581,1,AUTORIZADO,Autorizado
446897925002500,7825880,1155715244,1,AUTORIZADO,Autorizado
446897925002500,4780946,1155715244,1,AUTORIZADO,Autorizado
9196393991720,7773426,1154580187,1,AUTORIZADO,Autorizado
3274021350505,7914287,1155717714,1,AUTORIZADO,Autorizado
9196403991720,7872181,1154581872,1,AUTORIZADO,Autorizado
9196413991720,6531768,1154585574,2,AUTORIZADO,Autorizado
9196423991720,6016067,1154596897,2,AUTORIZADO,Autorizado
446898925002500,3569313,1155672585,1,AUTORIZADO,Autorizado
9196433991720,7872181,1154602212,1,AUTORIZADO,Autorizado
446899925002500,7936784,1155146233,1,AUTORIZADO,Autorizado
446900925002500,6564629,1155261882,1,AUTORIZADO,Autorizado
611429529002910,7796371,1155646029,1,AUTORIZADO,Autorizado
611427529002910,6624545,1155679179,1,AUTORIZADO,Autorizado
611428529002910,7796371,1155727813,1,AUTORIZADO,Autorizado
446902925002500,7972362,1155520333,1,AUTORIZADO,Autorizado
9196443991720,7723766,1154611442,1,AUTORIZADO,Autorizado
611426529002910,7796371,1155626025,1,AUTORIZADO,Autorizado
446901925002500,7721250,1155703683,1,AUTORIZADO,Autorizado
9196453991720,7813238,1154612117,1,AUTORIZADO,Autorizado
446903925002500,7934056,1155596610,1,AUTORIZADO,Autorizado
9196463991720,7813238,1154612139,1,AUTORIZADO,Autorizado
9196473991720,6016067,1154612149,1,AUTORIZADO,Autorizado
9196483991720,7923661,1154643354,1,AUTORIZADO,Autorizado
9196493991720,7881954,1154681517,2,AUTORIZADO,Autorizado
9196503991720,7952753,1154682864,2,AUTORIZADO,Autorizado
9196513991720,5863419,1154704897,1,AUTORIZADO,Autorizado
9196523991720,7610110,1154712928,1,AUTORIZADO,Autorizado
9196533991720,7709319,1154721671,1,AUTORIZADO,Autorizado
9196543991720,3570043,1154723379,1,AUTORIZADO,Autorizado
9196553991720,7914287,1154755645,1,AUTORIZADO,Autorizado
9196563991720,6531829,1154760507,1,AUTORIZADO,Autorizado
9196573991720,7548642,1154763577,2,AUTORIZADO,Autorizado
9196573991720,7853753,1154763577,1,AUTORIZADO,Autorizado
54366360300630,7897207,1155682610,1,AUTORIZADO,Autorizado
9196583991720,6902704,1154779109,1,AUTORIZADO,Autorizado
9196593991720,7774461,1154791604,1,AUTORIZADO,Autorizado
9196603991720,6016067,1154796553,1,AUTORIZADO,Autorizado
9196613991720,6016067,1154796643,1,AUTORIZADO,Autorizado
9196623991720,6016067,1154796759,1,AUTORIZADO,Autorizado
9196633991720,6253387,1154799194,1,AUTORIZADO,Autorizado
9196643991720,7956607,1154799882,1,AUTORIZADO,Autorizado
9196653991720,5326648,1154799962,1,AUTORIZADO,Autorizado
446904925002500,5124206,1155684402,1,AUTORIZADO,Autorizado
9196663991720,7005237,1154801727,1,AUTORIZADO,Autorizado
446905925002500,7721250,1155694892,1,AUTORIZADO,Autorizado
446908925002500,5922185,1155724636,1,AUTORIZADO,Autorizado
446906925002500,7781445,1155683702,1,AUTORIZADO,Autorizado
611430529002910,7970481,1155693168,1,AUTORIZADO,Autorizado
9196683991720,7005237,1154802955,1,AUTORIZADO,Autorizado
9196673991720,7005237,1154802040,1,AUTORIZADO,Autorizado
446907925002500,7972362,1155353581,1,AUTORIZADO,Autorizado
446910925002500,7936784,1155136586,1,AUTORIZADO,Autorizado
9196693991720,7774461,1154804408,1,AUTORIZADO,Autorizado
446909925002500,7936784,1155144742,1,AUTORIZADO,Autorizado
446914925002500,7936784,1155143533,1,AUTORIZADO,Autorizado
446912925002500,7936784,1155612893,1,AUTORIZADO,Autorizado
446913925002500,7936784,1155134874,1,AUTORIZADO,Autorizado
446911925002500,7972362,1155427129,1,AUTORIZADO,Autorizado
9196713991720,7462993,1154805029,1,AUTORIZADO,Autorizado
9196703991720,6627423,1154804409,2,AUTORIZADO,Autorizado
9196723991720,6016067,1154805210,2,AUTORIZADO,Autorizado
9196733991720,6431594,1154817190,1,AUTORIZADO,Autorizado
9196743991720,7871078,1154820775,1,AUTORIZADO,Autorizado
9196753991720,6627423,1154824660,1,AUTORIZADO,Autorizado
9196763991720,6219444,1154824896,1,AUTORIZADO,Autorizado
9196773991720,7901829,1154828644,1,AUTORIZADO,Autorizado
9196783991720,7907241,1154830100,2,AUTORIZADO,Autorizado
9196783991720,7774102,1154830100,1,AUTORIZADO,Autorizado
9196793991720,7901829,1154834350,1,AUTORIZADO,Autorizado
446915925002500,7956607,1155656983,1,AUTORIZADO,Autorizado
9196803991720,7644542,1154835984,1,AUTORIZADO,Autorizado
9196813991720,5866151,1154845333,1,AUTORIZADO,Autorizado
9196823991720,7774461,1154846331,1,AUTORIZADO,Autorizado
9196833991720,4261278,1154847698,1,AUTORIZADO,Autorizado
9196843991720,7105241,1154848457,1,AUTORIZADO,Autorizado
9196853991720,7721250,1154848969,1,AUTORIZADO,Autorizado
9196863991720,6016067,1154850367,1,AUTORIZADO,Autorizado
9196873991720,6016067,1154851231,1,AUTORIZADO,Autorizado
9196883991720,7872181,1154851772,1,AUTORIZADO,Autorizado
9196893991720,5866151,1154854962,5,AUTORIZADO,Autorizado
9196893991720,6531829,1154854962,2,AUTORIZADO,Autorizado
54366560300630,7829482,1155696169,2,AUTORIZADO,Autorizado
9196903991720,5866151,1154863836,3,AUTORIZADO,Autorizado
9196913991720,6297008,1154874972,1,AUTORIZADO,Autorizado
9196923991720,6297008,1154881695,1,AUTORIZADO,Autorizado
9196933991720,6297008,1154881937,2,AUTORIZADO,Autorizado
9196943991720,6297008,1154882136,1,AUTORIZADO,Autorizado
9196953991720,7906541,1154882771,1,AUTORIZADO,Autorizado
9196963991720,7956621,1154888120,1,AUTORIZADO,Autorizado
9196973991720,5866151,1154889568,1,AUTORIZADO,Autorizado
446916925002500,7479540,1155723210,1,AUTORIZADO,Autorizado
9196993991720,5866151,1154890589,1,AUTORIZADO,Autorizado
9196983991720,7979040,1154890171,1,AUTORIZADO,Autorizado
446916925002500,7879432,1155723210,1,AUTORIZADO,Autorizado
9197003991720,7872181,1154892777,2,AUTORIZADO,Autorizado
9197013991720,7872181,1154892803,2,AUTORIZADO,Autorizado
9197023991720,7872181,1154893390,2,AUTORIZADO,Autorizado
9197033991720,7731051,1154898555,1,AUTORIZADO,Autorizado
9197043991720,7005237,1154911900,1,AUTORIZADO,Autorizado
9197053991720,7854705,1154913253,1,AUTORIZADO,Autorizado
9197063991720,7872181,1154914013,1,AUTORIZADO,Autorizado
9197073991720,7005237,1154914018,1,AUTORIZADO,Autorizado
9197083991720,7005237,1154914904,1,AUTORIZADO,Autorizado
9197093991720,7811883,1154916364,1,AUTORIZADO,Autorizado
9197103991720,7908798,1154923379,2,AUTORIZADO,Autorizado
9197113991720,7872181,1154934576,1,AUTORIZADO,Autorizado
9197123991720,7854705,1154942759,1,AUTORIZADO,Autorizado
54366660300630,7897283,1155716396,1,AUTORIZADO,Autorizado
9197133991720,7936784,1154946218,1,AUTORIZADO,Autorizado
9197143991720,7936784,1154946677,1,AUTORIZADO,Autorizado
9197153991720,7936784,1154953428,1,AUTORIZADO,Autorizado
9197163991720,7005237,1154954930,2,AUTORIZADO,Autorizado
9197173991720,7716102,1154956975,1,AUTORIZADO,Autorizado
9197183991720,7936784,1154963954,1,AUTORIZADO,Autorizado
9197193991720,7936784,1154970713,1,AUTORIZADO,Autorizado
9197203991720,7936784,1154977396,1,AUTORIZADO,Autorizado
9197213991720,5601004,1154980002,1,AUTORIZADO,Autorizado
9197223991720,7476419,1154986860,1,AUTORIZADO,Autorizado
9197233991720,5866151,1154987907,1,AUTORIZADO,Autorizado
9197243991720,7854705,1154992655,10,AUTORIZADO,Autorizado
9197253991720,7774102,1154995592,1,AUTORIZADO,Autorizado
9197263991720,8042385,1154995608,1,AUTORIZADO,Autorizado
9197273991720,7774102,1154995695,1,AUTORIZADO,Autorizado
9197283991720,7936784,1154996543,1,AUTORIZADO,Autorizado
9197293991720,7936784,1155002647,1,AUTORIZADO,Autorizado
9197303991720,7476419,1155005321,1,AUTORIZADO,Autorizado
9197313991720,7872181,1155006493,1,AUTORIZADO,Autorizado
9197323991720,7881954,1155006530,1,AUTORIZADO,Autorizado
9197333991720,4261254,1155038104,1,AUTORIZADO,Autorizado
1713911350505,7914188,1155630323,1,AUTORIZADO,Autorizado
9197343991720,7360398,1155044256,1,AUTORIZADO,Autorizado
9197353991720,7777066,1155056351,1,AUTORIZADO,Autorizado
9197363991720,7449352,1155065295,1,AUTORIZADO,Autorizado
54366860300630,7934117,1155687802,1,AUTORIZADO,Autorizado
47956850620,8041005,1155713556,2,AUTORIZADO,Autorizado
54367060300630,7761737,1155770063,1,AUTORIZADO,Autorizado
9197373991720,7850578,1155069182,1,AUTORIZADO,Autorizado
54367260300630,7743603,1155725939,1,AUTORIZADO,Autorizado
54366960300630,7743603,1155701773,1,AUTORIZADO,Autorizado
54367160300630,7973666,1155717387,1,AUTORIZADO,Autorizado
54367360300630,7973666,1155693233,1,AUTORIZADO,Autorizado
9197383991720,7936784,1155072488,1,AUTORIZADO,Autorizado
9197403991720,7936784,1155100971,1,AUTORIZADO,Autorizado
9197393991720,3259801,1155075742,1,AUTORIZADO,Autorizado
54367560300630,7928529,1155719758,4,AUTORIZADO,Autorizado
9197413991720,6297008,1155103299,1,AUTORIZADO,Autorizado
9197423991720,7936784,1155104301,1,AUTORIZADO,Autorizado
9197433991720,7936784,1155106522,1,AUTORIZADO,Autorizado
9197453991720,7005237,1155106664,5,AUTORIZADO,Autorizado
9197443991720,7005237,1155106548,5,AUTORIZADO,Autorizado
9197463991720,7871078,1155110361,2,AUTORIZADO,Autorizado
9197473991720,7005237,1155112983,5,AUTORIZADO,Autorizado
9197483991720,7005237,1155114906,5,AUTORIZADO,Autorizado
9197493991720,7005237,1155116955,1,AUTORIZADO,Autorizado
9197493991720,8008091,1155116955,1,AUTORIZADO,Autorizado
9197503991720,3418208,1155117647,1,AUTORIZADO,Autorizado
9197513991720,7936784,1155118634,1,AUTORIZADO,Autorizado
9197523991720,7936784,1155120746,1,AUTORIZADO,Autorizado
9197533991720,7005237,1155120869,5,AUTORIZADO,Autorizado
446917925002500,6884123,1155706341,1,AUTORIZADO,Autorizado
446917925002500,6493967,1155706341,1,AUTORIZADO,Autorizado
446917925002500,7008887,1155706341,1,AUTORIZADO,Autorizado
51865721590640,7756320,1155279875,1,AUTORIZADO,Autorizado
51865721590640,7846281,1155279875,1,AUTORIZADO,Autorizado
51865721590640,6923877,1155279875,1,AUTORIZADO,Autorizado
9197543991720,6319373,1155126651,1,AUTORIZADO,Autorizado
9197553991720,7835285,1155127640,1,AUTORIZADO,Autorizado
9197563991720,7005251,1155134030,5,AUTORIZADO,Autorizado
54367660300630,7871153,1155574613,2,AUTORIZADO,Autorizado
9197573991720,7936784,1155138116,1,AUTORIZADO,Autorizado
9197583991720,7755736,1155138544,1,AUTORIZADO,Autorizado
9197593991720,7936784,1155140621,1,AUTORIZADO,Autorizado
9197603991720,5937936,1155143387,1,AUTORIZADO,Autorizado
9197613991720,7936784,1155145900,1,AUTORIZADO,Autorizado
925863526502650,7565618,1155574667,1,AUTORIZADO,Autorizado
9197623991720,7936784,1155149998,1,AUTORIZADO,Autorizado
9197633991720,8021274,1155151341,1,AUTORIZADO,Autorizado
9197643991720,6756376,1155155753,1,AUTORIZADO,Autorizado
9197653991720,7751837,1155155755,1,AUTORIZADO,Autorizado
54367760300630,7897207,1155611813,1,AUTORIZADO,Autorizado
9197663991720,7886041,1155156167,2,AUTORIZADO,Autorizado
9197673991720,6531768,1155157746,1,AUTORIZADO,Autorizado
9197683991720,7956607,1155169032,1,AUTORIZADO,Autorizado
9197693991720,7727337,1155175390,1,AUTORIZADO,Autorizado
9197703991720,7868252,1155178366,1,AUTORIZADO,Autorizado
9197713991720,7462993,1155181314,1,AUTORIZADO,Autorizado
54367960300630,7740763,1155564043,1,AUTORIZADO,Autorizado
3274121350505,7741876,1155673363,1,AUTORIZADO,Autorizado
54367860300630,6546632,1155693444,1,AUTORIZADO,Autorizado
9197723991720,7854705,1155184251,1,AUTORIZADO,Autorizado
9197733991720,4124061,1155208211,1,AUTORIZADO,Autorizado
9197743991720,7952340,1155214430,1,AUTORIZADO,Autorizado
9197753991720,7952647,1155214798,1,AUTORIZADO,Autorizado
9197763991720,6825201,1155216734,1,AUTORIZADO,Autorizado
9197773991720,7476419,1155217121,4,AUTORIZADO,Autorizado
9197773991720,6479022,1155217121,2,AUTORIZADO,Autorizado
9197773991720,7352355,1155217121,4,AUTORIZADO,Autorizado
9197783991720,7716102,1155223657,1,AUTORIZADO,Autorizado
9197793991720,7825880,1155225380,1,AUTORIZADO,Autorizado
9197803991720,7978425,1155228318,1,AUTORIZADO,Autorizado
9197813991720,6319373,1155229489,1,AUTORIZADO,Autorizado
721563694950,7986932,1155447392,1,AUTORIZADO,Autorizado
721564694950,2115160,1155449772,1,AUTORIZADO,Autorizado
54368060300630,7967672,1155577549,1,AUTORIZADO,Autorizado
721565694950,8002983,1155506535,1,AUTORIZADO,Autorizado
721566694950,7956621,1155538161,1,AUTORIZADO,Autorizado
721567694950,4813323,1155555448,1,AUTORIZADO,Autorizado
721568694950,7914287,1155619963,1,AUTORIZADO,Autorizado
721569694950,7956621,1155656501,1,AUTORIZADO,Autorizado
721570694950,6184698,1155675020,1,AUTORIZADO,Autorizado
721571694950,7956621,1155691586,1,AUTORIZADO,Autorizado
721572694950,7751844,1155707451,1,AUTORIZADO,Autorizado
721573694950,7900211,1155723956,1,AUTORIZADO,Autorizado
721574694950,7642241,1155724514,1,AUTORIZADO,Autorizado
3274221350505,7967580,1155713458,1,AUTORIZADO,Autorizado
925890526502650,7973666,1155470245,1,AUTORIZADO,Autorizado
925891526502650,7588457,1155481107,1,AUTORIZADO,Autorizado
925892526502650,7956775,1155486702,1,AUTORIZADO,Autorizado
54368160300630,7600715,1155721073,1,AUTORIZADO,Autorizado
47957850620,8041005,1155712607,2,AUTORIZADO,Autorizado
54368160300630,7756320,1155721073,1,AUTORIZADO,Autorizado
925893526502650,7967580,1155537673,1,AUTORIZADO,Autorizado
925894526502650,7741111,1155546126,1,AUTORIZADO,Autorizado
925895526502650,7908729,1155576019,2,AUTORIZADO,Autorizado
925897526502650,7560354,1155590872,2,AUTORIZADO,Autorizado
925896526502650,7952166,1155576322,1,AUTORIZADO,Autorizado
54368260300630,7897207,1155626757,1,AUTORIZADO,Autorizado
925898526502650,7967603,1155650319,1,AUTORIZADO,Autorizado
925899526502650,7929212,1154629973,1,AUTORIZADO,Autorizado
925900526502650,7929212,1154632585,1,AUTORIZADO,Autorizado
925901526502650,7767760,1155675283,1,AUTORIZADO,Autorizado
925903526502650,7049941,1155681699,1,AUTORIZADO,Autorizado
925904526502650,7908729,1155684148,2,AUTORIZADO,Autorizado
87784012590640,7360374,1155286015,3,AUTORIZADO,Autorizado
925905526502650,7594885,1155692080,1,AUTORIZADO,Autorizado
925907526502650,7973666,1155716443,1,AUTORIZADO,Autorizado
925908526502650,7869020,1155719957,1,AUTORIZADO,Autorizado
87784112590640,7848384,1155571778,1,AUTORIZADO,Autorizado
47958850620,8041005,1155710406,2,AUTORIZADO,Autorizado
87784212590640,7600432,1155701224,1,AUTORIZADO,Autorizado
87784312590640,7881954,1155702673,1,AUTORIZADO,Autorizado
54368460300630,5866151,1155440496,2,AUTORIZADO,Autorizado
54368360300630,7825880,1155384708,1,AUTORIZADO,Autorizado
54368560300630,5866151,1155385359,1,AUTORIZADO,Autorizado
50369487300630,7940477,1155549346,1,AUTORIZADO,Autorizado
54368660300630,7588617,1155409673,1,AUTORIZADO,Autorizado
446919925002500,7966408,1155701394,1,AUTORIZADO,Autorizado
54368760300630,7971112,1155723502,2,AUTORIZADO,Autorizado
54368860300630,6389925,1155590966,2,AUTORIZADO,Autorizado
54368960300630,7636387,1155429271,1,AUTORIZADO,Autorizado
54369060300630,7937217,1155558524,1,AUTORIZADO,Autorizado
54369460300630,8002983,1155571259,1,AUTORIZADO,Autorizado
54369560300630,7561184,1155454344,1,AUTORIZADO,Autorizado
54369660300630,6001544,1155581549,1,AUTORIZADO,Autorizado
54369660300630,7585371,1155581549,1,AUTORIZADO,Autorizado
54369660300630,7979262,1155581549,1,AUTORIZADO,Autorizado
54369760300630,7809286,1155468925,1,AUTORIZADO,Autorizado
54369660300630,5866151,1155581549,2,AUTORIZADO,Autorizado
54369660300630,6702120,1155581549,1,AUTORIZADO,Autorizado
54369660300630,7636387,1155581549,1,AUTORIZADO,Autorizado
54369660300630,7733680,1155581549,1,AUTORIZADO,Autorizado
54369660300630,6297046,1155581549,1,AUTORIZADO,Autorizado
54369660300630,6470340,1155581549,1,AUTORIZADO,Autorizado
54369660300630,6860417,1155581549,2,AUTORIZADO,Autorizado
54369860300630,7871078,1155470418,1,AUTORIZADO,Autorizado
54369960300630,7916441,1155478939,1,AUTORIZADO,Autorizado
50371087300630,6711597,1155541850,1,AUTORIZADO,Autorizado
925911526502650,7851940,1155467186,1,AUTORIZADO,Autorizado
925912526502650,7922541,1155485804,1,AUTORIZADO,Autorizado
54370060300630,8003041,1155581557,1,AUTORIZADO,Autorizado
925913526502650,3914328,1155523804,1,AUTORIZADO,Autorizado
54370160300630,7914041,1155584664,1,AUTORIZADO,Autorizado
925914526502650,7419935,1155526987,1,AUTORIZADO,Autorizado
925915526502650,7908750,1155527478,4,AUTORIZADO,Autorizado
925916526502650,6319366,1155528692,1,AUTORIZADO,Autorizado
54370260300630,7914041,1155608775,1,AUTORIZADO,Autorizado
925917526502650,7920981,1155557431,1,AUTORIZADO,Autorizado
925918526502650,7864285,1155567987,1,AUTORIZADO,Autorizado
925919526502650,7920981,1155591500,1,AUTORIZADO,Autorizado
925921526502650,7835087,1155602672,1,AUTORIZADO,Autorizado
925920526502650,7847585,1155602516,1,AUTORIZADO,Autorizado
925923526502650,7846281,1155627411,1,AUTORIZADO,Autorizado
925924526502650,7908729,1155631125,2,AUTORIZADO,Autorizado
446920925002500,7899140,1155689511,1,AUTORIZADO,Autorizado
446920925002500,5922185,1155689511,1,AUTORIZADO,Autorizado
47960850620,8041005,1149172327,1,AUTORIZADO,Autorizado
446921925002500,7967566,1155720363,1,AUTORIZADO,Autorizado
54370360300630,7809286,1155655515,2,AUTORIZADO,Autorizado
54370360300630,3914380,1155655515,1,AUTORIZADO,Autorizado
47967850620,8041005,1155612491,1,AUTORIZADO,Autorizado
87784512590640,6546267,1155642609,1,AUTORIZADO,Autorizado
47970850620,8041005,1155710359,1,AUTORIZADO,Autorizado
3274421350505,7967603,1155696257,1,AUTORIZADO,Autorizado
87784712590640,5866151,1155287018,2,AUTORIZADO,Autorizado
54370460300630,2950396,1155695735,2,AUTORIZADO,Autorizado
54370560300630,7914300,1155752016,1,AUTORIZADO,Autorizado
925952526502650,7901805,1155653736,1,AUTORIZADO,Autorizado
925953526502650,7898020,1155679593,1,AUTORIZADO,Autorizado
925954526502650,7848384,1155680437,1,AUTORIZADO,Autorizado
925956526502650,7920981,1155702136,1,AUTORIZADO,Autorizado
925955526502650,7847981,1155682758,1,AUTORIZADO,Autorizado
925957526502650,8012487,1155711678,1,AUTORIZADO,Autorizado
3274521350505,7967603,1155641361,1,AUTORIZADO,Autorizado
32289232350505,7890390,1155188790,1,AUTORIZADO,Autorizado
3274621350505,7825880,1155230610,1,AUTORIZADO,Autorizado
32289432350505,7952258,1155250074,1,AUTORIZADO,Autorizado
54370760300630,7853548,1155730428,20,AUTORIZADO,Autorizado
3274721350505,7956621,1155258975,1,AUTORIZADO,Autorizado
54371060300630,7005237,1155498077,1,AUTORIZADO,Autorizado
32289632350505,7956607,1155352244,1,AUTORIZADO,Autorizado
54371360300630,7911309,1155673994,1,AUTORIZADO,Autorizado
54371260300630,6676407,1155710739,1,AUTORIZADO,Autorizado
3274821350505,7951541,1155479437,1,AUTORIZADO,Autorizado
54371560300630,7005237,1155659616,1,AUTORIZADO,Autorizado
54371760300630,6471415,1155687954,1,AUTORIZADO,Autorizado
54372060300630,7951541,1155686383,1,AUTORIZADO,Autorizado
54372260300630,7005237,1155451382,1,AUTORIZADO,Autorizado
54371960300630,7951541,1155710280,1,AUTORIZADO,Autorizado
54371460300630,7716102,1155748736,1,AUTORIZADO,Autorizado
3274921350505,7956621,1155505547,1,AUTORIZADO,Autorizado
54371860300630,7005237,1155703261,1,AUTORIZADO,Autorizado
54372160300630,7005237,1155681685,1,AUTORIZADO,Autorizado
54372560300630,7005237,1155568938,1,AUTORIZADO,Autorizado
54371660300630,7005237,1155712632,1,AUTORIZADO,Autorizado
54372760300630,7951541,1155727710,1,AUTORIZADO,Autorizado
87784812590640,5866151,1155324503,2,AUTORIZADO,Autorizado
54372860300630,5254163,1155713553,1,AUTORIZADO,Autorizado
54372660300630,5254163,1155721313,1,AUTORIZADO,Autorizado
32289932350505,6807856,1155514899,1,AUTORIZADO,Autorizado
32289932350505,7956621,1155514899,1,AUTORIZADO,Autorizado
32290032350505,7709517,1155529825,1,AUTORIZADO,Autorizado
54373160300630,7005237,1155636665,1,AUTORIZADO,Autorizado
54373060300630,7005237,1155567670,1,AUTORIZADO,Autorizado
32290132350505,7936470,1155573664,1,AUTORIZADO,Autorizado
54373460300630,6676407,1155611807,1,AUTORIZADO,Autorizado
54373560300630,7951541,1155714056,1,AUTORIZADO,Autorizado
54373260300630,7005237,1155646751,1,AUTORIZADO,Autorizado
54373360300630,6676407,1155709321,1,AUTORIZADO,Autorizado
32290232350505,7929212,1155575402,1,AUTORIZADO,Autorizado
32290332350505,7929212,1155639217,1,AUTORIZADO,Autorizado
32290432350505,5845170,1155654194,6,AUTORIZADO,Autorizado
32290432350505,8007735,1155654194,2,AUTORIZADO,Autorizado
32290432350505,7774461,1155654194,2,AUTORIZADO,Autorizado
32290432350505,5650408,1155654194,1,AUTORIZADO,Autorizado
32290532350505,7892301,1155663713,1,AUTORIZADO,Autorizado
32290632350505,7969270,1155664628,1,AUTORIZADO,Autorizado
47973850620,6551483,1155694799,1,AUTORIZADO,Autorizado
54374260300630,7005237,1155464373,1,AUTORIZADO,Autorizado
54373860300630,7005237,1155473361,1,AUTORIZADO,Autorizado
54374060300630,5254163,1155713562,1,AUTORIZADO,Autorizado
54373660300630,7671692,1155751888,1,AUTORIZADO,Autorizado
54374160300630,7716102,1155750006,1,AUTORIZADO,Autorizado
54374560300630,7951541,1155692026,1,AUTORIZADO,Autorizado
54374660300630,7951541,1155715739,1,AUTORIZADO,Autorizado
54373760300630,7005237,1155558964,1,AUTORIZADO,Autorizado
54373960300630,7005237,1155743248,1,AUTORIZADO,Autorizado
54374760300630,7005237,1155705719,1,AUTORIZADO,Autorizado
54374860300630,7940255,1155747577,1,AUTORIZADO,Autorizado
54374360300630,7716102,1155733388,1,AUTORIZADO,Autorizado
54374460300630,7838217,1155781370,1,AUTORIZADO,Autorizado
54374960300630,6470470,1155675010,3,AUTORIZADO,Autorizado
54375060300630,7951541,1155726888,1,AUTORIZADO,Autorizado
54375360300630,5866151,1155409826,2,AUTORIZADO,Autorizado
54375260300630,5866151,1155144765,1,AUTORIZADO,Autorizado
54375560300630,902113,1155411810,1,AUTORIZADO,Autorizado
54375460300630,7936784,1155147805,1,AUTORIZADO,Autorizado
54375760300630,7825880,1155411865,1,AUTORIZADO,Autorizado
54375660300630,7277597,1155149549,2,AUTORIZADO,Autorizado
54375860300630,7940408,1155220399,1,AUTORIZADO,Autorizado
54375960300630,6479732,1155424337,3,AUTORIZADO,Autorizado
54376160300630,7943034,1155424622,1,AUTORIZADO,Autorizado
54376060300630,7825880,1155225559,1,AUTORIZADO,Autorizado
54376260300630,7936838,1155227009,1,AUTORIZADO,Autorizado
54376360300630,7825880,1155434112,1,AUTORIZADO,Autorizado
54376460300630,7825880,1155227147,1,AUTORIZADO,Autorizado
54376560300630,7825880,1155437450,1,AUTORIZADO,Autorizado
54376760300630,5866151,1155484636,1,AUTORIZADO,Autorizado
87785012590640,5866151,1155316079,2,AUTORIZADO,Autorizado
54376660300630,7825880,1155227603,1,AUTORIZADO,Autorizado
50378187300630,3933558,1155513933,1,AUTORIZADO,Autorizado
54376860300630,7825880,1155229097,1,AUTORIZADO,Autorizado
50378387300630,7940408,1155513934,1,AUTORIZADO,Autorizado
54377060300630,6016067,1155519726,2,AUTORIZADO,Autorizado
54376960300630,7825880,1155229572,1,AUTORIZADO,Autorizado
54377260300630,7825880,1155229850,1,AUTORIZADO,Autorizado
54377360300630,5866151,1155531881,1,AUTORIZADO,Autorizado
54377460300630,7825880,1155252151,1,AUTORIZADO,Autorizado
50378987300630,7583032,1155555307,1,AUTORIZADO,Autorizado
54377560300630,7825880,1155257028,1,AUTORIZADO,Autorizado
54377660300630,7740930,1155557382,1,AUTORIZADO,Autorizado
54377760300630,5866151,1155292577,2,AUTORIZADO,Autorizado
54377860300630,7956744,1155592759,1,AUTORIZADO,Autorizado
54377960300630,7809286,1155314066,1,AUTORIZADO,Autorizado
50379487300630,8037329,1155615624,1,AUTORIZADO,Autorizado
50379687300630,7809286,1155649910,1,AUTORIZADO,Autorizado
50379787300630,6836023,1155654580,1,AUTORIZADO,Autorizado
54378060300630,6016067,1155316151,3,AUTORIZADO,Autorizado
54378260300630,7743641,1155366889,1,AUTORIZADO,Autorizado
54378360300630,5866151,1155405543,2,AUTORIZADO,Autorizado
54378460300630,7809286,1155408851,1,AUTORIZADO,Autorizado
611437529002910,6410193,1155709834,1,AUTORIZADO,Autorizado
54378660300630,7944673,1155663189,1,AUTORIZADO,Autorizado
54378660300630,6518776,1155663189,1,AUTORIZADO,Autorizado
87785112590640,7901829,1155783147,1,AUTORIZADO,Autorizado
87785212590640,7901829,1155753300,1,AUTORIZADO,Autorizado
611439529002910,6410193,1155734538,1,AUTORIZADO,Autorizado
446938925002500,8007964,1155706772,2,AUTORIZADO,Autorizado
446939925002500,7967566,1155729136,1,AUTORIZADO,Autorizado
87785412590640,6546267,1155645297,1,AUTORIZADO,Autorizado
446940925002500,7906626,1155209155,1,AUTORIZADO,Autorizado
611440529002910,7775147,1155550387,2,AUTORIZADO,Autorizado
54378760300630,7791819,1155510655,1,AUTORIZADO,Autorizado
54378760300630,7791802,1155510655,1,AUTORIZADO,Autorizado
54378860300630,6532895,1155684977,1,AUTORIZADO,Autorizado
54378860300630,6532888,1155684977,1,AUTORIZADO,Autorizado
446941925002500,7868979,1155467411,1,AUTORIZADO,Autorizado
87785712590640,6546267,1155643718,1,AUTORIZADO,Autorizado
54378960300630,7998294,1155626575,1,AUTORIZADO,Autorizado
54378960300630,7585371,1155626575,1,AUTORIZADO,Autorizado
54378960300630,7791789,1155626575,1,AUTORIZADO,Autorizado
446942925002500,7868979,1155429423,1,AUTORIZADO,Autorizado
